Country,Region,Date,Sex,Age,Cases,Deaths,Tests,CFR
Canada,Rural,2022-03-01,f,60,2396,332,2696,13.856427378964941
Canada,Urban,2022-04-01,f,60,1695,93,21602,5.486725663716814
Canada,Rural,2022-04-01,f,60,883,494,29770,55.94563986409966
Canada,Urban,2022-04-01,f,60,810,80,29382,9.876543209876543
Canada,Rural,2022-04-01,f,60,11169,259,7567,2.3189184349538903
Canada,Urban,2022-04-01,f,60,7786,83,22995,1.0660159260210635
Canada,Rural,2022-04-01,f,60,5104,169,37949,3.311128526645768
Canada,Urban,2022-04-01,f,60,9601,310,14270,3.22883033017394
Canada,Rural,2022-04-01,f,60,5668,334,8656,5.892731122088921
Canada,Urban,2022-04-01,f,60,14640,277,8218,1.8920765027322404
Canada,Rural,2022-04-01,f,60,12445,484,39016,3.8891120932101244
Canada,Urban,2022-05-01,f,60,2867,196,9667,6.836414370422044
Canada,Rural,2022-05-01,f,60,19410,379,12495,1.9526017516743945
Canada,Urban,2022-05-01,f,60,4620,462,37487,10
Canada,Rural,2022-05-01,f,60,6842,234,7961,3.4200526161940954
Canada,Urban,2022-05-01,f,60,3033,139,25495,4.582921200131882
Canada,Rural,2022-05-01,f,60,4752,486,23613,10.227272727272728
Canada,Urban,2022-05-01,f,60,13873,206,18007,1.4848987241404166
Canada,Rural,2022-05-01,f,60,10279,101,3616,0.982585854655122
Canada,Urban,2022-05-01,f,60,11070,105,46719,0.9485094850948509
Canada,Rural,2022-05-01,f,60,3259,107,2648,3.283215710340595
Canada,Urban,2022-06-01,f,60,13421,258,12013,1.922360479845019
Canada,Rural,2022-06-01,f,60,14782,471,18159,3.1863076714923553
Canada,Urban,2022-06-01,f,60,17547,74,19418,0.42172451131247507
Canada,Rural,2022-06-01,f,60,4491,118,24982,2.627477176575373
Canada,Urban,2022-06-01,f,60,18843,480,22445,2.5473650692564878
Canada,Rural,2022-06-01,f,60,10056,83,26170,0.8253778838504375
Canada,Urban,2022-06-01,f,60,8221,185,49003,2.2503345091837974
Canada,Rural,2022-06-01,f,60,19803,117,14974,0.5908195727920013
Canada,Urban,2022-06-01,f,60,3342,303,4179,9.066427289048475
Canada,Rural,2022-06-01,f,60,7705,98,46385,1.2719013627514602
Canada,Urban,2022-07-01,f,60,220,55,41344,25
Canada,Rural,2022-07-01,f,60,953,150,11642,15.739769150052465
Canada,Urban,2022-07-01,f,60,8747,39,7707,0.44586715445295533
Canada,Rural,2022-07-01,f,60,1528,167,11081,10.929319371727749
Canada,Urban,2022-07-01,f,60,6562,484,11507,7.375800060957026
Canada,Rural,2022-07-01,f,60,6146,358,20710,5.8249267816465995
Canada,Urban,2022-07-01,f,60,6215,362,39328,5.82461786001609
Canada,Rural,2022-07-01,f,60,12283,290,20522,2.3609867296263127
Canada,Urban,2022-07-01,f,60,19300,258,22556,1.3367875647668395
Canada,Rural,2022-07-01,f,60,14648,14,43761,0.09557618787547789
Canada,Urban,2022-08-01,f,60,2063,385,37092,18.662142510906445
Canada,Rural,2022-08-01,f,60,19384,27,32765,0.13929013619479982
Canada,Urban,2022-08-01,f,60,10885,496,28806,4.556729444189251
Canada,Rural,2022-08-01,f,60,18072,335,34193,1.8536963258078794
Canada,Urban,2022-08-01,f,60,7903,178,38017,2.252309249652031
Canada,Rural,2022-08-01,f,60,16147,289,45147,1.7898061559422802
Canada,Urban,2022-08-01,f,60,19532,307,25687,1.5717796436616835
Canada,Rural,2022-08-01,f,60,13087,152,34389,1.1614579353556964
Canada,Urban,2022-08-01,f,60,15963,435,25324,2.7250516820146586
Canada,Rural,2022-08-01,f,60,2847,237,28195,8.324552160168599
Canada,Urban,2022-09-01,f,60,5536,104,34328,1.8786127167630058
Canada,Rural,2022-09-01,f,60,18433,289,36581,1.567840286442793
Canada,Urban,2022-09-01,f,60,6592,7,49082,0.10618932038834951
Canada,Rural,2022-09-01,f,60,16345,481,33038,2.9427959620679105
Canada,Urban,2022-09-01,f,60,4607,429,21513,9.31191664857825
Canada,Rural,2022-09-01,f,60,1299,490,34753,37.721324095458044
Canada,Urban,2022-09-01,f,60,11563,96,41348,0.8302343682435355
Canada,Rural,2022-09-01,f,60,18862,160,1135,0.8482663556356697
Canada,Urban,2022-09-01,f,60,1588,231,39724,14.546599496221663
Canada,Rural,2022-09-01,f,60,3405,159,22307,4.669603524229075
Canada,Urban,2022-10-01,f,60,8814,237,25666,2.6889040163376445
Canada,Rural,2022-10-01,f,60,9025,144,12170,1.5955678670360112
Canada,Urban,2022-10-01,f,60,8935,372,40224,4.163402350307779
Canada,Rural,2022-10-01,f,60,9018,11,32190,0.12197826569084055
Canada,Urban,2022-10-01,f,60,3606,259,41050,7.182473655019413
Canada,Rural,2022-10-01,f,60,9920,75,10724,0.7560483870967742
Canada,Urban,2022-10-01,f,60,4076,77,26308,1.8891069676153092
Canada,Rural,2022-10-01,f,60,17325,85,991,0.4906204906204906
Canada,Urban,2022-10-01,f,60,12848,257,16704,2.0003113325031134
Canada,Rural,2022-10-01,f,60,508,389,45513,76.5748031496063
Canada,Urban,2022-11-01,f,60,16848,457,559,2.7124881291547958
Canada,Rural,2022-11-01,f,60,7305,120,4324,1.642710472279261
Canada,Urban,2022-11-01,f,60,8334,23,38802,0.27597792176625874
Canada,Rural,2022-11-01,f,60,14802,343,39239,2.3172544250776923
Canada,Urban,2022-11-01,f,60,14549,159,23027,1.09285861571242
Canada,Rural,2022-11-01,f,60,8233,70,38338,0.8502368516944007
Canada,Urban,2022-11-01,f,60,4301,83,28364,1.9297837712159962
Canada,Rural,2022-11-01,f,60,6436,19,13880,0.2952144188937228
Canada,Urban,2022-11-01,f,60,6640,324,2962,4.879518072289157
Canada,Rural,2022-11-01,f,60,4795,192,40193,4.004171011470282
Canada,Urban,2022-12-01,f,60,485,341,40046,70.30927835051546
Canada,Rural,2022-12-01,f,60,7248,413,17710,5.698123620309051
Canada,Urban,2022-12-01,f,60,11170,481,46457,4.306177260519248
Canada,Rural,2022-12-01,f,60,6257,493,26718,7.879175323637526
Canada,Urban,2022-12-01,f,60,17978,119,44473,0.6619201245967293
Canada,Rural,2022-12-01,f,60,6482,41,25686,0.6325208269052761
Canada,Urban,2022-12-01,f,60,15846,437,19577,2.7577937649880093
Canada,Rural,2022-12-01,f,60,17565,125,45225,0.7116424708226587
Canada,Urban,2022-12-01,f,60,19772,171,4205,0.8648593971272507
Canada,Rural,2022-12-01,f,60,10378,153,39935,1.4742724995182117
Canada,Urban,2022-01-01,m,70,5535,10,37866,0.18066847335140018
Canada,Rural,2022-01-01,m,70,10513,309,39604,2.9392181109103013
Canada,Urban,2022-01-01,m,70,10336,35,49749,0.33862229102167185
Canada,Rural,2022-01-01,m,70,14469,390,42682,2.6954177897574128
Canada,Urban,2022-01-01,m,70,13022,206,2670,1.5819382583320534
Canada,Rural,2022-01-01,m,70,15962,66,17908,0.41348201979701793
Canada,Urban,2022-01-01,m,70,7966,190,30511,2.3851368315340196
Canada,Rural,2022-01-01,m,70,10676,236,33713,2.210565754964406
Canada,Urban,2022-01-01,m,70,17639,207,21483,1.1735359147343953
Canada,Rural,2022-01-01,m,70,945,221,31428,23.386243386243386
Canada,Urban,2022-02-01,m,70,8664,198,15659,2.285318559556787
Canada,Rural,2022-02-01,m,70,9328,327,7710,3.5055746140651802
Canada,Urban,2022-02-01,m,70,4744,318,17539,6.703204047217539
Canada,Rural,2022-02-01,m,70,9139,365,48296,3.993872414925047
Canada,Urban,2022-02-01,m,70,19562,54,43256,0.2760453941314794
Canada,Rural,2022-02-01,m,70,6713,79,31228,1.176821093400864
Canada,Urban,2022-02-01,m,70,12780,357,39375,2.793427230046948
Canada,Rural,2022-02-01,m,70,4432,77,10294,1.7373646209386282
Canada,Urban,2022-02-01,m,70,12858,484,12691,3.76419349821123
Canada,Rural,2022-02-01,m,70,5747,188,44416,3.2712719679832953
Canada,Urban,2022-03-01,m,70,18090,439,10293,2.4267551133222773
Canada,Rural,2022-03-01,m,70,15291,174,8753,1.1379242691779479
Canada,Urban,2022-03-01,m,70,3542,16,20727,0.4517221908526256
Canada,Rural,2022-03-01,m,70,11124,472,18659,4.243078029485797
Canada,Urban,2022-03-01,m,70,8100,348,22279,4.296296296296296
Canada,Rural,2022-03-01,m,70,2363,237,10546,10.029623360135421
Canada,Urban,2022-03-01,m,70,9245,457,36087,4.943212547322877
Canada,Rural,2022-03-01,m,70,19917,387,24610,1.9430637144148215
Canada,Urban,2022-03-01,m,70,3457,349,39374,10.095458490020249
Canada,Rural,2022-03-01,m,70,1869,340,13810,18.191546281433922
Canada,Urban,2022-04-01,m,70,19693,316,1778,1.6046310871883411
Canada,Rural,2022-04-01,m,70,1956,377,38215,19.27402862985685
Canada,Urban,2022-04-01,m,70,5716,432,2986,7.557732680195942
Canada,Rural,2022-04-01,m,70,18519,420,34410,2.2679410335331283
Canada,Urban,2022-04-01,m,70,18802,486,2029,2.5848314009147964
Canada,Rural,2022-04-01,m,70,13933,215,32983,1.5430991172037607
Canada,Urban,2022-04-01,m,70,5104,405,15878,7.934952978056427
Canada,Rural,2022-04-01,m,70,8539,341,42106,3.9934418550181516
Canada,Urban,2022-04-01,m,70,10886,297,34091,2.7282748484291752
Canada,Rural,2022-04-01,m,70,8186,69,2329,0.8429025164915709
Canada,Urban,2022-05-01,m,70,5145,26,35131,0.5053449951409136
Canada,Rural,2022-05-01,m,70,11780,56,15765,0.4753820033955857
Canada,Urban,2022-05-01,m,70,15144,248,23266,1.6376122556788169
Canada,Rural,2022-05-01,m,70,7441,150,13067,2.0158580835909152
Canada,Urban,2022-05-01,m,70,9127,483,6212,5.291990796537745
Canada,Rural,2022-05-01,m,70,14804,372,44943,2.5128343690894352
Canada,Urban,2022-05-01,m,70,11317,123,11197,1.0868604753910047
Canada,Urban,2022-05-01,m,70,1805,163,2662,9.030470914127424
Canada,Rural,2022-05-01,m,70,3221,448,23851,13.908723998758148
Canada,Urban,2022-06-01,m,70,12951,377,5803,2.910972125704579
Canada,Rural,2022-06-01,m,70,4371,338,22732,7.7327842598947605
Canada,Urban,2022-06-01,m,70,19020,252,577,1.3249211356466877
Canada,Rural,2022-06-01,m,70,19565,225,47503,1.1500127779197546
Canada,Urban,2022-06-01,m,70,16751,98,22464,0.5850396991224405
Canada,Rural,2022-06-01,m,70,8816,407,1915,4.616606170598911
Canada,Urban,2022-06-01,m,70,13495,247,11799,1.8303075213041868
Canada,Rural,2022-06-01,m,70,18988,313,19199,1.648409521803244
Canada,Urban,2022-06-01,m,70,961,452,40498,47.03433922996878
Canada,Rural,2022-06-01,m,70,16393,160,39687,0.9760263527115232
Canada,Urban,2022-07-01,m,70,19508,163,18712,0.8355546442485133
Canada,Rural,2022-07-01,m,70,7265,437,10051,6.015141087405368
Canada,Urban,2022-07-01,m,70,8235,56,18074,0.6800242865816636
Canada,Rural,2022-07-01,m,70,19174,126,11822,0.657139876916658
Canada,Urban,2022-07-01,m,70,17616,35,37541,0.19868301544050862
Canada,Rural,2022-07-01,m,70,5412,295,12103,5.450849963045085
Canada,Urban,2022-07-01,m,70,426,407,25195,95.53990610328638
Canada,Rural,2022-07-01,m,70,6533,447,22643,6.84218582580744
Canada,Urban,2022-07-01,m,70,17032,47,41740,0.27595115077501176
Canada,Rural,2022-07-01,m,70,14382,476,32232,3.309692671394799
Canada,Urban,2022-08-01,m,70,18490,288,49218,1.5575987020010817
Canada,Rural,2022-08-01,m,70,1050,178,41877,16.952380952380953
Canada,Urban,2022-08-01,m,70,17965,471,35812,2.6217645421653213
Canada,Rural,2022-08-01,m,70,17115,349,11522,2.0391469471224073
Canada,Urban,2022-08-01,m,70,5526,16,14551,0.2895403546869345
Canada,Rural,2022-08-01,m,70,10211,147,40267,1.439623934972089
Canada,Rural,2022-08-01,m,70,6804,105,4426,1.5432098765432098
Canada,Urban,2022-08-01,m,70,10582,463,22187,4.375354375354376
Canada,Rural,2022-08-01,m,70,14615,156,34197,1.0673965104344851
Canada,Urban,2022-09-01,m,70,8845,101,3894,1.141888072357264
Canada,Rural,2022-09-01,m,70,7182,335,5051,4.664438874965191
Canada,Urban,2022-09-01,m,70,12932,65,1482,0.5026291370244355
Canada,Rural,2022-09-01,m,70,8134,79,40002,0.9712318662404721
Canada,Urban,2022-09-01,m,70,8442,359,42156,4.252546789860222
Canada,Rural,2022-09-01,m,70,15264,247,49084,1.6181865828092243
Canada,Urban,2022-09-01,m,70,307,133,31687,43.32247557003257
Canada,Rural,2022-09-01,m,70,11294,485,24712,4.2943155657871435
Canada,Urban,2022-09-01,m,70,4898,343,29528,7.002858309514087
Canada,Rural,2022-09-01,m,70,14017,400,2110,2.8536776771063708
Canada,Urban,2022-10-01,m,70,14579,177,10865,1.2140750394402908
Canada,Rural,2022-10-01,m,70,14625,175,1426,1.1965811965811968
Canada,Urban,2022-10-01,m,70,8521,23,4174,0.26992137073113487
Canada,Rural,2022-10-01,m,70,14296,123,30485,0.8603805260212647
Canada,Urban,2022-10-01,m,70,6889,163,41949,2.366090869502105
Canada,Rural,2022-10-01,m,70,15179,499,47968,3.287436590025693
Canada,Urban,2022-10-01,m,70,3772,456,8050,12.089077412513255
Canada,Rural,2022-10-01,m,70,11673,255,30817,2.1845283988691855
Canada,Urban,2022-10-01,m,70,4351,425,30533,9.767869455297634
Canada,Rural,2022-10-01,m,70,19871,168,37867,0.8454531729656283
Canada,Urban,2022-11-01,m,70,14826,483,13621,3.2577903682719547
Canada,Rural,2022-11-01,m,70,8655,452,45504,5.222414789139226
Canada,Urban,2022-11-01,m,70,7302,286,42575,3.9167351410572446
Canada,Rural,2022-11-01,m,70,12279,336,467,2.736379183972636
Canada,Urban,2022-11-01,m,70,8706,429,45848,4.9276361130255
Canada,Rural,2022-11-01,m,70,7489,18,46553,0.24035251702496993
Canada,Urban,2022-11-01,m,70,4844,26,29649,0.5367464905037159
Canada,Rural,2022-11-01,m,70,8492,128,33132,1.507300989166274
Canada,Urban,2022-11-01,m,70,10349,198,2662,1.9132283312397333
Canada,Rural,2022-11-01,m,70,685,210,13775,30.656934306569344
Canada,Urban,2022-12-01,m,70,11689,371,37319,3.173924202241424
Canada,Rural,2022-12-01,m,70,8062,313,40444,3.8824113123294466
Canada,Urban,2022-12-01,m,70,5491,282,23887,5.1356765616463305
Canada,Urban,2022-12-01,m,70,18078,350,5281,1.9360548733266956
Canada,Rural,2022-12-01,m,70,8639,266,30934,3.0790600763977314
Canada,Urban,2022-12-01,m,70,6618,366,26741,5.530371713508613
Canada,Rural,2022-12-01,m,70,12147,167,49854,1.374825059685519
Canada,Urban,2022-12-01,m,70,3850,257,9966,6.675324675324676
Canada,Rural,2022-12-01,m,70,18406,101,28335,0.548734108442899
Canada,Urban,2022-01-01,f,70,18534,233,31128,1.257149023416424
Canada,Rural,2022-01-01,f,70,8557,225,11165,2.6294262007712983
Canada,Urban,2022-01-01,f,70,11608,231,27544,1.9900068917987594
Canada,Rural,2022-01-01,f,70,3615,48,45023,1.3278008298755186
Canada,Urban,2022-01-01,f,70,16728,403,38648,2.4091343854615017
Canada,Rural,2022-01-01,f,70,11363,83,34659,0.7304409046906627
Canada,Urban,2022-01-01,f,70,3362,11,29976,0.3271861986912552
Canada,Rural,2022-01-01,f,70,19012,385,32055,2.0250368188512518
Canada,Urban,2022-01-01,f,70,6138,137,44185,2.231997393287716
Canada,Rural,2022-01-01,f,70,18523,331,31665,1.7869675538519678
Canada,Urban,2022-02-01,f,70,11172,272,8453,2.434658073755818
Canada,Rural,2022-02-01,f,70,17137,72,5232,0.420143549045924
Canada,Urban,2022-02-01,f,70,10582,148,8678,1.3986013986013985
Canada,Rural,2022-02-01,f,70,17630,317,13547,1.798071469086784
Canada,Urban,2022-02-01,f,70,9716,467,39099,4.806504734458625
Canada,Rural,2022-02-01,f,70,13685,283,8274,2.0679576178297405
Canada,Urban,2022-02-01,f,70,12935,204,5845,1.5771163509856978
Canada,Rural,2022-02-01,f,70,14668,394,45079,2.6861194436869376
Canada,Urban,2022-02-01,f,70,19651,359,41746,1.8268790392346448
Canada,Rural,2022-02-01,f,70,90,46,25133,51.11111111111111
Canada,Urban,2022-03-01,f,70,16756,84,46544,0.501312962520888
Canada,Rural,2022-03-01,f,70,13318,291,35102,2.1850127646793815
Canada,Urban,2022-03-01,f,70,9989,280,42662,2.8030833917309037
Canada,Rural,2022-03-01,f,70,16606,283,8005,1.704203300012044
Canada,Urban,2022-03-01,f,70,9511,171,30178,1.7979181999789717
Canada,Rural,2022-03-01,f,70,7061,185,19413,2.6200254921399235
Canada,Urban,2022-03-01,f,70,11143,259,34890,2.3243291752669837
Canada,Rural,2022-03-01,f,70,6945,189,19098,2.7213822894168467
Canada,Urban,2022-03-01,f,70,15754,170,35672,1.079091024501714
Canada,Rural,2022-03-01,f,70,19507,216,36526,1.1072948172450916
Canada,Urban,2022-04-01,f,70,5866,314,5348,5.352881009205592
Canada,Rural,2022-04-01,f,70,5725,482,20247,8.419213973799126
Canada,Urban,2022-04-01,f,70,7549,6,32954,0.07948072592396344
Canada,Rural,2022-04-01,f,70,19891,81,40605,0.4072193454326077
Canada,Urban,2022-04-01,f,70,2967,142,13226,4.7859791034715204
Canada,Rural,2022-04-01,f,70,7254,210,41319,2.8949545078577335
Canada,Urban,2022-04-01,f,70,7145,311,38075,4.3526941917424775
Canada,Rural,2022-04-01,f,70,15110,125,16566,0.8272667107875579
Canada,Urban,2022-04-01,f,70,17472,133,43413,0.7612179487179487
Canada,Rural,2022-04-01,f,70,2766,148,31803,5.350686912509038
Canada,Urban,2022-05-01,f,70,10633,165,41896,1.5517727828458572
Canada,Urban,2022-05-01,f,70,8316,372,46706,4.473304473304474
Canada,Rural,2022-05-01,f,70,15937,108,15358,0.6776683190060865
Canada,Urban,2022-05-01,f,70,1387,175,24702,12.617159336697908
Canada,Rural,2022-05-01,f,70,9462,142,41070,1.500739801310505
Canada,Urban,2022-05-01,f,70,2620,376,29820,14.351145038167939
Canada,Rural,2022-05-01,f,70,15874,388,39255,2.444248456595691
Canada,Urban,2022-05-01,f,70,10804,489,5799,4.5261014439096625
Canada,Rural,2022-05-01,f,70,14029,419,29626,2.986670468315632
Canada,Urban,2022-06-01,f,70,13085,342,5509,2.6136797860145204
Canada,Rural,2022-06-01,f,70,11268,468,502,4.15335463258786
Canada,Urban,2022-06-01,f,70,9695,351,28931,3.6204228984012374
Canada,Rural,2022-06-01,f,70,8835,102,49956,1.1544991511035654
Canada,Urban,2022-06-01,f,70,14777,290,29339,1.9625093050010152
Canada,Rural,2022-06-01,f,70,13179,494,18873,3.7483875863115563
Canada,Urban,2022-06-01,f,70,2650,78,26573,2.943396226415094
Canada,Rural,2022-06-01,f,70,3214,345,22789,10.734287492221531
Canada,Urban,2022-06-01,f,70,5207,44,14161,0.8450163241789899
Canada,Rural,2022-06-01,f,70,14137,137,895,0.9690882082478601
Canada,Urban,2022-07-01,f,70,3670,34,7255,0.9264305177111717
Canada,Rural,2022-07-01,f,70,4930,445,43513,9.026369168356998
Canada,Urban,2022-07-01,f,70,1045,421,18456,40.28708133971292
Canada,Rural,2022-07-01,f,70,17948,65,13426,0.3621573434365946
Canada,Urban,2022-07-01,f,70,14954,66,36685,0.4413534840176541
Canada,Rural,2022-07-01,f,70,19193,315,5357,1.641223362684312
Canada,Urban,2022-07-01,f,70,1190,200,18211,16.80672268907563
Canada,Rural,2022-07-01,f,70,10794,54,7804,0.500277932184547
Canada,Urban,2022-07-01,f,70,9305,450,35557,4.836109618484686
Canada,Rural,2022-07-01,f,70,13070,231,45873,1.767406273909717
Canada,Urban,2022-08-01,f,70,6394,128,23980,2.0018767594619957
Canada,Rural,2022-08-01,f,70,2041,187,46141,9.16217540421362
Canada,Urban,2022-08-01,f,70,18617,98,45221,0.5264006016006876
Canada,Rural,2022-08-01,f,70,8036,279,8166,3.471876555500249
Canada,Urban,2022-08-01,f,70,10279,218,17443,2.1208288744041246
Canada,Rural,2022-08-01,f,70,6766,115,26212,1.699674844812297
Canada,Urban,2022-08-01,f,70,4104,389,20891,9.478557504873294
Canada,Rural,2022-08-01,f,70,8637,64,17457,0.7409980317239783
Canada,Urban,2022-08-01,f,70,18870,149,12189,0.789613142554319
Canada,Rural,2022-08-01,f,70,8542,239,45101,2.797939592601264
Canada,Urban,2022-09-01,f,70,5063,282,40897,5.569820264665219
Canada,Rural,2022-09-01,f,70,9846,425,40057,4.316473694901482
Canada,Urban,2022-09-01,f,70,15856,218,6546,1.3748738647830474
Canada,Rural,2022-09-01,f,70,4497,188,3289,4.180564820991773
Canada,Urban,2022-09-01,f,70,16694,183,39257,1.0962022283455133
Canada,Rural,2022-09-01,f,70,10272,326,8918,3.173676012461059
Canada,Urban,2022-09-01,f,70,19725,104,35067,0.5272496831432193
Canada,Rural,2022-09-01,f,70,10414,323,13250,3.101594008066065
Canada,Urban,2022-09-01,f,70,18186,50,43725,0.27493676454415483
Canada,Rural,2022-09-01,f,70,2555,223,38907,8.727984344422701
Canada,Urban,2022-10-01,f,70,14269,366,2084,2.565001051229939
Canada,Rural,2022-10-01,f,70,1136,22,46965,1.936619718309859
Canada,Urban,2022-10-01,f,70,3328,10,15599,0.3004807692307693
Canada,Rural,2022-10-01,f,70,15952,354,3981,2.219157472417252
Canada,Urban,2022-10-01,f,70,18629,165,9921,0.8857158194213323
Canada,Rural,2022-10-01,f,70,744,65,11085,8.736559139784946
Canada,Urban,2022-10-01,f,70,11003,59,23513,0.5362173952558393
Canada,Rural,2022-10-01,f,70,6248,49,34519,0.7842509603072984
Canada,Urban,2022-10-01,f,70,7397,283,30588,3.825875354873597
Canada,Rural,2022-10-01,f,70,2106,106,12929,5.0332383665717
Canada,Urban,2022-11-01,f,70,19730,327,2229,1.6573745565129245
Canada,Rural,2022-11-01,f,70,7062,247,30254,3.4975927499291988
Canada,Urban,2022-11-01,f,70,6569,321,38077,4.88658852184503
Canada,Rural,2022-11-01,f,70,13875,306,13831,2.205405405405405
Canada,Urban,2022-11-01,f,70,15815,472,48341,2.984508378122036
Canada,Rural,2022-11-01,f,70,1145,81,37563,7.074235807860261
Canada,Urban,2022-11-01,f,70,7241,22,33027,0.3038254384753487
Canada,Rural,2022-11-01,f,70,11417,33,20209,0.289042655688885
Canada,Urban,2022-11-01,f,70,4672,388,28468,8.304794520547945
Canada,Rural,2022-11-01,f,70,9271,231,5112,2.4916405997195556
Canada,Urban,2022-12-01,f,70,18843,422,23364,2.239558456721329
Canada,Rural,2022-12-01,f,70,16630,338,27166,2.032471437161756
Canada,Urban,2022-12-01,f,70,2708,38,38338,1.4032496307237814
Canada,Rural,2022-12-01,f,70,3003,356,44229,11.854811854811855
Canada,Urban,2022-12-01,f,70,3186,214,42682,6.716886377903326
Canada,Rural,2022-12-01,f,70,1962,196,17621,9.98980632008155
Canada,Urban,2022-12-01,f,70,15310,74,49841,0.4833442194644023
Canada,Rural,2022-12-01,f,70,12263,363,24281,2.9601239500937777
Canada,Urban,2022-12-01,f,70,3714,89,18594,2.396338179859989
Canada,Rural,2022-12-01,f,70,12287,315,28934,2.56368519573533
Canada,Urban,2022-01-01,m,80,17514,299,7184,1.7072056640401962
Canada,Rural,2022-01-01,m,80,6062,342,46692,5.641702408446057
Canada,Urban,2022-01-01,m,80,16450,290,18981,1.762917933130699
Canada,Rural,2022-01-01,m,80,12395,84,45288,0.6776926179911255
Canada,Urban,2022-01-01,m,80,16336,328,22642,2.0078354554358473
Canada,Rural,2022-01-01,m,80,16952,244,11869,1.4393581878244455
Canada,Urban,2022-01-01,m,80,13215,453,27092,3.427922814982974
Canada,Rural,2022-01-01,m,80,8085,416,10950,5.145330859616574
Canada,Urban,2022-01-01,m,80,4506,486,36222,10.785619174434089
Canada,Rural,2022-01-01,m,80,2937,289,31055,9.839972761321075
Canada,Urban,2022-02-01,m,80,2900,428,8572,14.758620689655173
Canada,Rural,2022-02-01,m,80,10701,447,45157,4.177179702831511
Canada,Urban,2022-02-01,m,80,5731,10,17975,0.17448961786773687
Canada,Rural,2022-02-01,m,80,14075,67,17880,0.4760213143872114
Canada,Urban,2022-02-01,m,80,17226,450,46796,2.612330198537095
Canada,Rural,2022-02-01,m,80,9764,168,40326,1.7206063088897994
Canada,Urban,2022-02-01,m,80,11096,333,32436,3.001081470800288
Canada,Rural,2022-02-01,m,80,9778,164,27855,1.6772346083043566
Canada,Urban,2022-02-01,m,80,19337,317,26422,1.639344262295082
Canada,Rural,2022-02-01,m,80,18755,354,17238,1.8874966675553186
Canada,Urban,2022-03-01,m,80,13529,446,49061,3.296622071106512
Canada,Rural,2022-03-01,m,80,13171,183,35690,1.389416141523043
Canada,Urban,2022-03-01,m,80,7744,463,16680,5.978822314049586
Canada,Rural,2022-03-01,m,80,10360,176,10217,1.698841698841699
Canada,Urban,2022-03-01,m,80,3949,402,24842,10.179792352494301
Canada,Rural,2022-03-01,m,80,9082,381,24044,4.195111208984805
Canada,Urban,2022-03-01,m,80,12823,125,4400,0.9748108866879825
Canada,Rural,2022-03-01,m,80,16335,230,18154,1.4080195898377716
Canada,Urban,2022-03-01,m,80,16918,284,33035,1.6786854238089608
Canada,Rural,2022-03-01,m,80,8761,151,37285,1.723547540235133
Canada,Urban,2022-04-01,m,80,16474,289,27175,1.7542794706810731
Canada,Rural,2022-04-01,m,80,7869,206,11019,2.6178675816495107
Canada,Urban,2022-04-01,m,80,3425,330,28898,9.635036496350365
Canada,Rural,2022-04-01,m,80,1890,446,15509,23.597883597883598
Canada,Urban,2022-04-01,m,80,14473,112,43624,0.7738547640433912
Canada,Rural,2022-04-01,m,80,4952,469,9895,9.47092084006462
Canada,Urban,2022-04-01,m,80,17219,367,18548,2.131366513734828
Canada,Rural,2022-04-01,m,80,19246,424,36566,2.2030551802972047
Canada,Urban,2022-04-01,m,80,12844,251,37830,1.9542198691996262
Canada,Rural,2022-04-01,m,80,7868,269,11277,3.418912048805287
Canada,Urban,2022-05-01,m,80,14328,0,765,0
Canada,Rural,2022-05-01,m,80,9412,176,19484,1.8699532511687207
Canada,Urban,2022-05-01,m,80,10414,213,18894,2.045323602842328
Canada,Rural,2022-05-01,m,80,17409,429,324,2.4642426331208
Canada,Urban,2022-05-01,m,80,8465,359,3954,4.240992321323095
Canada,Rural,2022-05-01,m,80,4755,403,8003,8.475289169295479
Canada,Urban,2022-05-01,m,80,7849,400,32200,5.096190597528348
Canada,Rural,2022-05-01,m,80,14338,487,44016,3.3965685590737897
Canada,Urban,2022-05-01,m,80,11804,193,26995,1.6350389698407317
Canada,Rural,2022-05-01,m,80,10577,267,6434,2.524345277488891
Canada,Urban,2022-06-01,m,80,9056,144,10839,1.5901060070671376
Canada,Rural,2022-06-01,m,80,18922,333,22989,1.75985625198182
Canada,Urban,2022-06-01,m,80,7937,20,33410,0.25198437696862797
Canada,Rural,2022-06-01,m,80,16844,62,41587,0.36808359059605794
Canada,Urban,2022-06-01,m,80,9799,389,37800,3.969792836003674
Canada,Rural,2022-06-01,m,80,1292,419,45855,32.43034055727554
Canada,Urban,2022-06-01,m,80,14496,463,30106,3.193984547461368
Canada,Rural,2022-06-01,m,80,14632,460,33409,3.143794423182067
Canada,Urban,2022-06-01,m,80,10345,328,16888,3.1706138231029484
Canada,Rural,2022-06-01,m,80,8321,141,42446,1.6945078716500421
Canada,Urban,2022-07-01,m,80,765,151,32783,19.73856209150327
Canada,Rural,2022-07-01,m,80,13734,439,11202,3.1964467744284257
Canada,Urban,2022-07-01,m,80,10012,431,6235,4.304834198961246
Canada,Rural,2022-07-01,m,80,15671,340,35583,2.1696126603279944
Canada,Urban,2022-07-01,m,80,9055,175,18090,1.932633903920486
Canada,Rural,2022-07-01,m,80,565,247,38183,43.716814159292035
Canada,Urban,2022-07-01,m,80,6057,453,20333,7.478949975235265
